,file_1,file_2,total_avg,similarity_rating
2,baseball_demofile_2.pdf,similarity_demofile.txt,0.02164673154093638,2
1,baseball_demofile_2.pdf,languages_demofile.txt,0.02068612110965392,2
5,baseball_demofile_3.pdf,similarity_demofile.txt,0.01940538769676572,2
8,baseball_demofile_4.pdf,similarity_demofile.txt,0.01775066067302038,2
4,baseball_demofile_3.pdf,languages_demofile.txt,0.016042962359885376,2
7,baseball_demofile_4.pdf,languages_demofile.txt,0.011984673846099112,1
3,baseball_demofile_3.pdf,Zaiotti_and_Bow_-_JTS_article20200505.pdf,0.006736696430054455,1
6,baseball_demofile_4.pdf,Zaiotti_and_Bow_-_JTS_article20200505.pdf,0.006617051332807271,1
0,baseball_demofile_2.pdf,Zaiotti_and_Bow_-_JTS_article20200505.pdf,0.004470643185418668,0
